"RIDE_TICKET_ID","RIDE_ID","TICKET_ID","TIMESTAMP"
606,"R006",768,"2020-03-27 22:51:00"
607,"R006",771,"2020-03-24 19:29:00"
608,"R006",775,"2020-07-29 11:13:00"
609,"R006",793,"2019-12-02 14:49:00"
610,"R006",797,"2020-03-08 00:46:00"
611,"R006",802,"2020-04-03 19:08:00"
612,"R006",802,"2020-04-04 08:13:00"
613,"R006",814,"2020-07-05 11:22:00"
614,"R006",814,"2020-07-05 12:13:00"
615,"R006",841,"2020-02-11 23:43:00"
616,"R006",888,"2020-06-19 05:53:00"
617,"R006",936,"2020-08-06 10:45:00"
618,"R006",986,"2019-12-16 06:51:00"
619,"R007",28,"2020-02-13 09:19:00"
620,"R007",40,"2019-11-30 13:10:00"
621,"R007",51,"2020-02-06 05:07:00"
622,"R007",64,"2020-04-01 14:25:00"
623,"R007",74,"2020-02-19 09:43:00"
624,"R007",86,"2019-11-08 15:45:00"
625,"R007",86,"2019-11-09 00:37:00"
626,"R007",95,"2020-01-05 02:19:00"
627,"R007",108,"2020-03-18 15:57:00"
628,"R007",117,"2020-06-29 23:18:00"
629,"R007",126,"2020-07-10 00:15:00"
630,"R007",138,"2020-01-18 20:43:00"
631,"R007",142,"2020-07-23 12:50:00"
632,"R007",153,"2019-10-31 15:58:00"
633,"R007",154,"2020-02-22 04:45:00"
634,"R007",157,"2020-03-05 21:18:00"
635,"R007",159,"2019-11-02 06:21:00"
636,"R007",165,"2020-04-28 20:09:00"
637,"R007",170,"2020-05-24 12:56:00"
638,"R007",172,"2019-11-26 15:18:00"
639,"R007",179,"2020-01-20 09:41:00"
640,"R007",184,"2020-07-17 08:09:00"
641,"R007",196,"2019-12-12 13:48:00"
642,"R007",202,"2020-06-16 05:15:00"
643,"R007",217,"2020-03-31 11:19:00"
644,"R007",223,"2020-04-23 17:47:00"
645,"R007",230,"2019-12-08 20:32:00"
646,"R007",232,"2020-01-17 15:20:00"
647,"R007",250,"2020-06-23 15:11:00"
648,"R007",270,"2020-08-07 09:54:00"
649,"R007",272,"2020-02-26 19:26:00"
650,"R007",278,"2020-03-11 02:36:00"
651,"R007",286,"2020-03-06 19:47:00"
652,"R007",286,"2020-03-07 11:01:00"
653,"R007",289,"2020-01-17 08:27:00"
654,"R007",297,"2020-05-16 07:38:00"
655,"R007",302,"2019-11-04 02:29:00"
656,"R007",304,"2020-03-16 13:20:00"
657,"R007",313,"2020-01-28 05:09:00"
658,"R007",319,"2020-02-28 08:45:00"
659,"R007",325,"2020-02-07 23:44:00"
660,"R007",329,"2020-03-26 22:36:00"
661,"R007",333,"2020-01-06 03:39:00"
662,"R007",343,"2020-01-15 05:01:00"
663,"R007",354,"2020-05-22 01:54:00"
664,"R007",355,"2019-11-02 02:08:00"
665,"R007",356,"2020-03-08 08:49:00"
666,"R007",365,"2020-01-02 20:15:00"
667,"R007",376,"2020-06-05 18:23:00"
668,"R007",383,"2020-02-27 18:12:00"
669,"R007",387,"2020-01-05 11:21:00"
670,"R007",405,"2019-12-03 03:31:00"
671,"R007",427,"2020-06-27 13:45:00"
672,"R007",438,"2020-04-08 21:21:00"
673,"R007",445,"2020-04-26 15:38:00"
674,"R007",452,"2020-07-20 20:31:00"
675,"R007",478,"2020-04-21 15:00:00"
676,"R007",478,"2020-04-21 22:40:00"
677,"R007",481,"2020-07-01 21:55:00"
678,"R007",487,"2020-01-05 03:19:00"
679,"R007",541,"2020-05-20 11:32:00"
680,"R007",549,"2020-03-09 04:41:00"
681,"R007",555,"2020-02-27 07:34:00"
682,"R007",569,"2020-08-01 21:19:00"
683,"R007",569,"2020-08-02 05:40:00"
684,"R007",578,"2019-12-10 10:40:00"
685,"R007",579,"2020-03-31 13:50:00"
686,"R007",603,"2020-08-13 05:46:00"
687,"R007",604,"2020-01-28 14:38:00"
688,"R007",630,"2019-12-22 07:43:00"
689,"R007",639,"2020-03-13 20:17:00"
690,"R007",641,"2020-01-13 17:53:00"
691,"R007",642,"2019-11-01 01:46:00"
692,"R007",646,"2020-04-04 11:11:00"
693,"R007",669,"2020-01-12 07:31:00"
694,"R007",672,"2020-04-27 07:38:00"
695,"R007",678,"2020-03-22 20:33:00"
696,"R007",703,"2019-12-19 20:14:00"
697,"R007",726,"2019-12-26 18:03:00"
698,"R007",729,"2020-01-09 02:59:00"
699,"R007",730,"2020-03-16 05:41:00"
700,"R007",731,"2020-06-21 05:24:00"
701,"R007",742,"2020-02-15 10:21:00"
702,"R007",743,"2020-03-22 19:17:00"
703,"R007",756,"2019-12-21 06:54:00"
704,"R007",759,"2019-11-26 08:06:00"
705,"R007",765,"2019-11-14 18:34:00"
706,"R007",779,"2020-05-11 20:45:00"
707,"R007",779,"2020-05-12 03:26:00"
708,"R007",791,"2020-06-24 08:30:00"
709,"R007",810,"2020-05-30 15:01:00"
710,"R007",814,"2020-07-04 15:23:00"
711,"R007",814,"2020-07-05 02:03:00"
712,"R007",818,"2020-02-07 22:12:00"
713,"R007",831,"2019-12-11 06:39:00"
714,"R007",861,"2019-11-20 17:33:00"
715,"R007",863,"2020-01-30 16:16:00"
716,"R007",881,"2020-03-11 05:27:00"
717,"R007",896,"2019-12-16 23:55:00"
718,"R007",908,"2020-03-12 22:18:00"
719,"R007",923,"2020-07-30 22:43:00"
720,"R007",930,"2020-03-17 07:53:00"
721,"R007",939,"2020-08-08 21:41:00"
722,"R007",943,"2019-12-01 07:27:00"
723,"R007",981,"2019-11-17 06:14:00"
724,"R007",983,"2020-05-25 12:21:00"
725,"R007",999,"2020-03-18 21:13:00"
726,"R008",38,"2020-06-21 04:45:00"
727,"R008",42,"2020-07-30 10:54:00"
728,"R008",50,"2020-01-01 15:33:00"
729,"R008",54,"2019-12-25 06:16:00"
730,"R008",68,"2020-03-31 19:43:00"
731,"R008",101,"2019-12-11 17:45:00"
732,"R008",105,"2019-12-09 11:28:00"
733,"R008",107,"2020-06-27 22:20:00"
734,"R008",108,"2020-03-18 23:42:00"
735,"R008",113,"2020-02-05 20:01:00"
736,"R008",130,"2020-04-11 14:26:00"
737,"R008",131,"2020-01-13 18:51:00"
738,"R008",140,"2020-04-25 03:18:00"
739,"R008",145,"2020-04-03 14:45:00"
740,"R008",156,"2020-01-14 16:15:00"
741,"R008",170,"2020-05-24 06:42:00"
742,"R008",173,"2019-12-05 08:30:00"
743,"R008",191,"2020-06-01 18:30:00"
744,"R008",194,"2020-02-01 17:47:00"
745,"R008",207,"2020-06-20 00:59:00"
746,"R008",213,"2020-02-29 16:03:00"
747,"R008",229,"2020-04-02 03:47:00"
748,"R008",235,"2020-07-20 08:12:00"
749,"R008",248,"2020-07-26 23:07:00"
750,"R008",253,"2020-03-13 23:17:00"
751,"R008",277,"2020-06-25 17:03:00"
752,"R008",283,"2020-05-26 19:50:00"
753,"R008",293,"2020-08-08 09:56:00"
754,"R008",295,"2019-12-06 08:27:00"
755,"R008",297,"2020-05-16 04:45:00"
756,"R008",300,"2020-02-14 08:00:00"
757,"R008",301,"2020-04-21 13:25:00"
758,"R008",322,"2019-11-20 04:45:00"
759,"R008",344,"2019-12-19 12:56:00"
760,"R008",396,"2020-03-25 17:22:00"
761,"R008",398,"2020-02-11 01:10:00"
762,"R008",411,"2020-04-12 17:06:00"
763,"R008",411,"2020-04-13 12:13:00"
764,"R008",455,"2020-04-29 23:09:00"
765,"R008",478,"2020-04-22 02:50:00"
766,"R008",480,"2019-12-02 09:43:00"
767,"R008",486,"2020-06-20 23:51:00"
768,"R008",498,"2020-06-15 19:04:00"
769,"R008",501,"2020-08-08 10:09:00"
770,"R008",506,"2020-03-26 14:47:00"
771,"R008",521,"2020-01-13 20:30:00"
772,"R008",523,"2020-03-06 04:51:00"
773,"R008",525,"2020-05-06 03:36:00"
774,"R008",539,"2020-03-09 02:34:00"
775,"R008",545,"2019-11-06 03:19:00"
776,"R008",547,"2020-02-26 02:55:00"
777,"R008",550,"2020-07-15 13:33:00"
778,"R008",582,"2020-05-31 10:47:00"
779,"R008",584,"2020-08-10 07:12:00"
780,"R008",587,"2020-07-25 05:41:00"
781,"R008",591,"2020-08-12 14:38:00"
782,"R008",595,"2020-03-21 23:36:00"
783,"R008",596,"2019-11-30 18:08:00"
784,"R008",600,"2019-12-27 01:32:00"
785,"R008",607,"2019-12-21 07:41:00"
786,"R008",617,"2020-02-15 20:06:00"
787,"R008",626,"2020-02-28 06:04:00"
788,"R008",633,"2020-02-10 15:28:00"
789,"R008",666,"2020-06-21 16:48:00"
790,"R008",671,"2020-07-09 16:26:00"
791,"R008",672,"2020-04-26 23:00:00"
792,"R008",688,"2020-01-15 01:45:00"
793,"R008",694,"2020-04-10 16:07:00"
794,"R008",713,"2020-05-15 15:00:00"
795,"R008",715,"2020-02-03 01:17:00"
796,"R008",723,"2020-03-18 16:05:00"
797,"R008",724,"2019-12-22 22:51:00"
798,"R008",735,"2020-04-15 22:07:00"
799,"R008",740,"2020-01-04 19:34:00"
800,"R008",745,"2020-08-06 07:54:00"
801,"R008",747,"2020-06-22 14:53:00"
802,"R008",752,"2020-03-22 08:14:00"
803,"R008",759,"2019-11-25 22:24:00"
804,"R008",760,"2019-11-30 12:44:00"
805,"R008",766,"2019-12-02 06:28:00"
806,"R008",766,"2019-12-02 10:32:00"
807,"R008",768,"2020-03-27 17:56:00"
808,"R008",781,"2020-04-29 00:33:00"
809,"R008",786,"2019-11-05 15:44:00"
810,"R008",801,"2020-03-18 07:28:00"
811,"R008",804,"2020-02-02 03:44:00"
812,"R008",809,"2019-12-25 15:46:00"
813,"R008",824,"2020-07-10 13:48:00"
814,"R008",827,"2020-07-11 02:50:00"
815,"R008",839,"2020-05-28 05:30:00"
816,"R008",843,"2020-05-10 00:35:00"
817,"R008",856,"2019-12-05 17:13:00"
818,"R008",857,"2020-02-02 14:02:00"
819,"R008",876,"2020-06-03 06:25:00"
820,"R008",876,"2020-06-03 13:10:00"
821,"R008",897,"2020-05-24 17:19:00"
822,"R008",910,"2020-03-06 23:36:00"
823,"R008",916,"2020-07-14 04:21:00"
824,"R008",923,"2020-07-31 07:38:00"
825,"R008",924,"2020-05-22 20:23:00"
826,"R008",925,"2020-04-06 10:41:00"
827,"R008",951,"2020-01-25 11:46:00"
828,"R008",969,"2020-06-04 20:00:00"
829,"R008",971,"2020-03-05 02:00:00"
830,"R008",983,"2020-05-24 17:31:00"
831,"R009",5,"2019-12-17 20:20:00"
832,"R009",19,"2020-05-09 20:33:00"
833,"R009",31,"2019-11-16 10:59:00"
834,"R009",35,"2020-06-28 21:40:00"
835,"R009",50,"2020-01-02 08:43:00"
836,"R009",59,"2020-01-24 06:50:00"
837,"R009",73,"2020-04-10 15:25:00"
838,"R009",95,"2020-01-04 18:45:00"
839,"R009",96,"2020-02-18 11:47:00"
840,"R009",100,"2020-01-24 00:58:00"
841,"R009",118,"2020-03-06 19:46:00"
842,"R009",122,"2020-06-19 20:51:00"
843,"R009",132,"2020-06-15 19:50:00"
844,"R009",138,"2020-01-18 15:14:00"
845,"R009",146,"2020-01-08 07:59:00"
846,"R009",155,"2019-12-07 23:11:00"
847,"R009",179,"2020-01-19 15:51:00"
848,"R009",190,"2019-12-13 00:28:00"
849,"R009",196,"2019-12-12 14:41:00"
850,"R009",199,"2020-03-10 15:14:00"
851,"R009",219,"2019-12-12 06:07:00"
852,"R009",240,"2020-06-02 07:05:00"
853,"R009",243,"2020-05-12 03:19:00"
854,"R009",267,"2019-12-24 19:34:00"
855,"R009",285,"2020-06-04 17:17:00"
856,"R009",285,"2020-06-04 21:57:00"
857,"R009",287,"2020-02-04 12:42:00"
858,"R009",294,"2020-04-05 21:42:00"
859,"R009",307,"2020-01-19 21:20:00"
860,"R009",309,"2020-04-04 03:01:00"
861,"R009",321,"2020-08-06 20:06:00"
862,"R009",336,"2020-02-10 02:15:00"
863,"R009",343,"2020-01-15 00:40:00"
864,"R009",346,"2020-04-19 17:36:00"
865,"R009",347,"2020-08-08 09:58:00"
866,"R009",361,"2020-05-23 11:12:00"
867,"R009",369,"2020-06-10 08:10:00"
868,"R009",385,"2020-05-20 18:14:00"
869,"R009",392,"2020-06-07 14:36:00"
870,"R009",393,"2020-06-28 07:45:00"
871,"R009",455,"2020-04-29 23:45:00"
872,"R009",470,"2020-04-23 00:54:00"
873,"R009",472,"2020-06-16 15:45:00"
874,"R009",478,"2020-04-21 17:09:00"
875,"R009",485,"2020-06-22 02:24:00"
876,"R009",486,"2020-06-20 21:02:00"
877,"R009",486,"2020-06-21 02:07:00"
878,"R009",508,"2020-07-11 18:26:00"
879,"R009",519,"2020-01-27 21:49:00"
880,"R009",522,"2020-03-12 03:45:00"
881,"R009",523,"2020-03-05 23:37:00"
882,"R009",524,"2020-08-03 16:48:00"
883,"R009",546,"2020-01-18 13:05:00"
884,"R009",549,"2020-03-08 17:10:00"
885,"R009",550,"2020-07-15 07:47:00"
886,"R009",567,"2020-04-15 04:47:00"
887,"R009",577,"2020-08-05 02:02:00"
888,"R009",577,"2020-08-05 02:30:00"
889,"R009",602,"2020-03-10 14:01:00"
890,"R009",613,"2019-11-13 04:18:00"
891,"R009",616,"2020-02-07 01:26:00"
892,"R009",625,"2020-05-27 18:13:00"
893,"R009",649,"2019-12-28 15:58:00"
894,"R009",653,"2019-12-25 01:15:00"
895,"R009",671,"2020-07-10 03:10:00"
896,"R009",683,"2020-03-23 08:12:00"
897,"R009",730,"2020-03-16 14:15:00"
898,"R009",733,"2020-03-10 07:55:00"
899,"R009",741,"2020-07-10 12:39:00"
900,"R009",745,"2020-08-05 14:35:00"
901,"R009",760,"2019-11-30 06:29:00"
902,"R009",771,"2020-03-24 23:40:00"
903,"R009",774,"2020-01-16 10:47:00"
904,"R009",843,"2020-05-10 12:48:00"
905,"R009",881,"2020-03-11 00:28:00"
906,"R009",892,"2020-04-15 23:20:00"
907,"R009",900,"2019-12-12 16:10:00"
908,"R009",903,"2020-01-19 22:23:00"
909,"R009",905,"2019-12-19 00:24:00"
910,"R009",909,"2019-12-10 16:49:00"
911,"R009",917,"2020-04-26 18:16:00"
912,"R009",918,"2020-03-23 16:18:00"
913,"R009",926,"2020-06-30 15:09:00"
914,"R009",932,"2019-12-31 02:51:00"
915,"R009",954,"2019-12-20 18:22:00"
916,"R009",966,"2019-11-18 14:00:00"
917,"R009",992,"2020-05-12 02:16:00"
918,"R010",3,"2020-04-18 01:30:00"
919,"R010",6,"2019-12-02 14:09:00"
920,"R010",21,"2020-04-30 01:56:00"
921,"R010",23,"2019-12-27 23:33:00"
922,"R010",26,"2020-01-05 11:32:00"
923,"R010",34,"2019-11-17 06:41:00"
924,"R010",41,"2020-04-20 01:31:00"
925,"R010",43,"2020-06-25 10:45:00"
926,"R010",70,"2020-01-10 16:06:00"
927,"R010",82,"2020-07-07 06:03:00"
928,"R010",84,"2020-01-03 22:05:00"
929,"R010",89,"2020-03-22 13:28:00"
930,"R010",113,"2020-02-05 16:40:00"
931,"R010",123,"2020-03-17 18:18:00"
932,"R010",135,"2020-04-23 18:37:00"
933,"R010",147,"2020-04-19 16:51:00"
934,"R010",163,"2020-05-27 01:01:00"
935,"R010",168,"2020-06-27 20:10:00"
936,"R010",176,"2020-02-25 13:54:00"
937,"R010",177,"2020-03-29 04:33:00"
938,"R010",186,"2020-01-19 12:07:00"
939,"R010",193,"2020-04-30 13:08:00"
940,"R010",214,"2020-05-15 19:15:00"
941,"R010",217,"2020-03-31 13:18:00"
942,"R010",218,"2019-12-29 08:27:00"
943,"R010",231,"2020-04-14 09:13:00"
944,"R010",238,"2020-03-03 07:21:00"
945,"R010",243,"2020-05-11 21:07:00"
946,"R010",249,"2020-07-11 15:56:00"
947,"R010",269,"2020-03-29 17:13:00"
948,"R010",276,"2020-07-20 16:02:00"
949,"R010",284,"2020-02-17 14:53:00"
950,"R010",291,"2020-05-27 05:01:00"
951,"R010",295,"2019-12-06 12:17:00"
952,"R010",319,"2020-02-28 06:48:00"
953,"R010",326,"2020-05-19 22:27:00"
954,"R010",328,"2020-04-22 02:38:00"
955,"R010",342,"2019-12-02 07:35:00"
956,"R010",357,"2020-03-09 17:14:00"
957,"R010",378,"2019-12-12 06:39:00"
958,"R010",378,"2019-12-12 07:53:00"
959,"R010",393,"2020-06-28 07:51:00"
960,"R010",400,"2020-06-29 06:19:00"
961,"R010",410,"2020-02-22 13:54:00"
962,"R010",411,"2020-04-13 01:32:00"
963,"R010",412,"2020-03-22 16:56:00"
964,"R010",428,"2020-03-21 11:31:00"
965,"R010",441,"2020-05-10 19:42:00"
966,"R010",456,"2020-03-13 01:27:00"
967,"R010",459,"2020-04-02 23:56:00"
968,"R010",460,"2019-11-10 16:53:00"
969,"R010",479,"2019-12-12 15:22:00"
970,"R010",489,"2019-12-27 23:20:00"
971,"R010",490,"2020-07-13 00:55:00"
972,"R010",494,"2020-06-16 09:55:00"
973,"R010",495,"2020-01-21 09:15:00"
974,"R010",516,"2020-01-14 15:06:00"
975,"R010",517,"2020-06-25 08:23:00"
976,"R010",518,"2020-02-01 08:57:00"
977,"R010",526,"2020-05-24 12:02:00"
978,"R010",536,"2020-06-08 15:47:00"
979,"R010",543,"2020-02-03 07:45:00"
980,"R010",549,"2020-03-08 15:39:00"
981,"R010",567,"2020-04-15 06:27:00"
982,"R010",597,"2020-04-06 00:14:00"
983,"R010",600,"2019-12-26 19:47:00"
984,"R010",604,"2020-01-29 13:09:00"
985,"R010",647,"2020-04-08 05:03:00"
986,"R010",650,"2020-04-30 00:52:00"
987,"R010",698,"2020-05-30 20:20:00"
988,"R010",709,"2020-07-28 03:20:00"
989,"R010",712,"2020-07-28 10:15:00"
990,"R010",727,"2020-05-01 18:06:00"
991,"R010",731,"2020-06-21 01:31:00"
992,"R010",759,"2019-11-26 05:19:00"
993,"R010",769,"2020-07-03 22:34:00"
994,"R010",784,"2020-07-15 04:36:00"
995,"R010",787,"2020-04-16 00:04:00"
996,"R010",804,"2020-02-02 03:31:00"
997,"R010",828,"2020-06-12 15:04:00"
998,"R010",830,"2019-12-11 10:06:00"
999,"R010",834,"2019-11-05 14:36:00"
1000,"R010",850,"2020-06-01 09:34:00"
1001,"R010",855,"2020-01-05 10:02:00"
1002,"R010",856,"2019-12-05 17:41:00"
1003,"R010",867,"2020-06-08 15:38:00"
1004,"R010",873,"2019-12-22 03:11:00"
1005,"R010",877,"2020-03-29 01:12:00"
1006,"R010",901,"2020-02-17 01:20:00"
1007,"R010",905,"2019-12-18 22:12:00"
1008,"R010",920,"2020-06-05 19:55:00"
1009,"R010",924,"2020-05-22 21:31:00"
1010,"R010",926,"2020-07-01 08:42:00"
1011,"R010",935,"2020-04-23 23:35:00"
1012,"R010",936,"2020-08-06 06:27:00"
1013,"R010",937,"2020-02-09 00:42:00"
1014,"R010",945,"2020-03-03 20:24:00"
1015,"R010",948,"2020-03-10 12:15:00"
1016,"R010",949,"2020-03-07 14:11:00"
1017,"R010",964,"2020-04-15 15:13:00"
1018,"R010",972,"2020-03-19 04:42:00"
1019,"R010",976,"2020-06-17 16:18:00"
1020,"R010",979,"2020-05-16 17:30:00"
1021,"R010",980,"2020-04-30 01:59:00"
1022,"R010",986,"2019-12-15 16:33:00"
1023,"R010",992,"2020-05-12 10:02:00"
1024,"R010",995,"2019-12-14 14:35:00"
1025,"R011",9,"2020-02-05 14:29:00"
1026,"R011",14,"2020-01-15 13:50:00"
1027,"R011",22,"2020-05-28 04:32:00"
1028,"R011",23,"2019-12-28 03:37:00"
1029,"R011",27,"2020-06-22 04:28:00"
1030,"R011",43,"2020-06-25 09:38:00"
1031,"R011",62,"2020-05-04 01:47:00"
1032,"R011",71,"2019-11-24 14:02:00"
1033,"R011",77,"2020-03-19 18:50:00"
1034,"R011",81,"2020-02-09 02:40:00"
1035,"R011",104,"2020-01-23 09:06:00"
1036,"R011",106,"2020-01-01 07:40:00"
1037,"R011",116,"2020-07-13 17:52:00"
1038,"R011",132,"2020-06-15 14:35:00"
1039,"R011",137,"2020-03-22 12:50:00"
1040,"R011",150,"2020-01-19 07:14:00"
1041,"R011",160,"2020-02-12 03:21:00"
1042,"R011",164,"2020-03-05 13:43:00"
1043,"R011",176,"2020-02-26 08:20:00"
1044,"R011",179,"2020-01-20 01:34:00"
1045,"R011",184,"2020-07-16 19:03:00"
1046,"R011",198,"2019-11-14 15:33:00"
1047,"R011",199,"2020-03-11 06:50:00"
1048,"R011",226,"2019-11-04 08:35:00"
1049,"R011",234,"2020-01-29 17:25:00"
1050,"R011",255,"2019-11-14 13:46:00"
1051,"R011",260,"2019-11-22 08:55:00"
1052,"R011",296,"2019-12-18 13:10:00"
1053,"R011",304,"2020-03-16 05:41:00"
1054,"R011",322,"2019-11-19 14:43:00"
1055,"R011",332,"2020-02-27 21:51:00"
1056,"R011",387,"2020-01-04 13:56:00"
1057,"R011",387,"2020-01-05 05:02:00"
1058,"R011",400,"2020-06-28 18:05:00"
1059,"R011",403,"2020-04-05 08:15:00"
1060,"R011",404,"2019-12-12 22:28:00"
1061,"R011",428,"2020-03-21 09:05:00"
1062,"R011",430,"2020-01-15 12:10:00"
1063,"R011",447,"2020-08-12 20:45:00"
1064,"R011",454,"2020-02-17 19:17:00"
1065,"R011",457,"2020-06-30 15:37:00"
1066,"R011",463,"2020-01-29 19:21:00"
1067,"R011",483,"2020-04-16 09:31:00"
1068,"R011",491,"2019-12-30 02:06:00"
1069,"R011",525,"2020-05-06 11:58:00"
1070,"R011",530,"2020-06-14 11:07:00"
1071,"R011",574,"2020-07-25 09:02:00"
1072,"R011",580,"2020-08-12 09:50:00"
1073,"R011",629,"2020-03-18 15:19:00"
1074,"R011",632,"2020-05-10 08:30:00"
1075,"R011",640,"2020-05-09 12:20:00"
1076,"R011",645,"2020-08-03 12:33:00"
1077,"R011",647,"2020-04-08 02:56:00"
1078,"R011",659,"2020-03-25 08:05:00"
1079,"R011",668,"2020-01-11 17:49:00"
1080,"R011",747,"2020-06-22 20:49:00"
1081,"R011",768,"2020-03-28 05:01:00"
1082,"R011",773,"2019-12-26 22:53:00"
1083,"R011",789,"2019-11-11 22:25:00"
1084,"R011",804,"2020-02-02 04:00:00"
1085,"R011",820,"2020-04-06 19:20:00"
1086,"R011",836,"2020-08-02 04:20:00"
1087,"R011",845,"2020-06-29 17:52:00"
1088,"R011",845,"2020-06-30 14:26:00"
1089,"R011",856,"2019-12-05 23:50:00"
1090,"R011",877,"2020-03-28 16:03:00"
1091,"R011",888,"2020-06-19 05:06:00"
1092,"R011",912,"2020-07-25 07:58:00"
1093,"R011",913,"2020-02-13 15:49:00"
1094,"R011",934,"2020-03-19 10:42:00"
1095,"R012",19,"2020-05-10 05:06:00"
1096,"R012",31,"2019-11-15 20:04:00"
1097,"R012",41,"2020-04-20 10:23:00"
1098,"R012",46,"2020-03-04 22:47:00"
1099,"R012",54,"2019-12-25 00:59:00"
1100,"R012",60,"2020-06-02 14:46:00"
1101,"R012",119,"2020-06-03 18:31:00"
1102,"R012",122,"2020-06-19 21:27:00"
1103,"R012",124,"2020-07-09 14:49:00"
1104,"R012",125,"2020-01-14 06:08:00"
1105,"R012",133,"2020-05-16 09:19:00"
1106,"R012",142,"2020-07-22 15:41:00"
1107,"R012",144,"2019-12-10 01:05:00"
1108,"R012",158,"2020-06-23 15:13:00"
1109,"R012",161,"2020-03-23 12:29:00"
1110,"R012",173,"2019-12-04 21:56:00"
1111,"R012",180,"2020-07-07 16:59:00"
1112,"R012",193,"2020-04-30 13:36:00"
1113,"R012",196,"2019-12-13 02:10:00"
1114,"R012",220,"2020-02-09 10:00:00"
1115,"R012",226,"2019-11-04 01:11:00"
1116,"R012",250,"2020-06-23 17:05:00"
1117,"R012",254,"2020-05-14 23:56:00"
1118,"R012",265,"2020-01-10 17:29:00"
1119,"R012",275,"2020-05-04 21:53:00"
1120,"R012",277,"2020-06-25 20:05:00"
1121,"R012",279,"2020-02-12 11:09:00"
1122,"R012",284,"2020-02-18 00:21:00"
1123,"R012",302,"2019-11-04 00:23:00"
1124,"R012",310,"2019-11-07 09:03:00"
1125,"R012",316,"2020-03-17 14:10:00"
1126,"R012",320,"2019-11-07 02:08:00"
1127,"R012",321,"2020-08-06 16:53:00"
1128,"R012",357,"2020-03-10 12:52:00"
1129,"R012",366,"2020-01-18 05:11:00"
1130,"R012",398,"2020-02-11 10:00:00"
1131,"R012",398,"2020-02-11 12:39:00"
1132,"R012",412,"2020-03-22 19:07:00"
1133,"R012",424,"2020-04-25 06:27:00"
1134,"R012",435,"2020-07-11 03:21:00"
1135,"R012",436,"2020-01-02 22:40:00"
1136,"R012",443,"2020-04-02 12:48:00"
1137,"R012",477,"2019-11-30 09:44:00"
1138,"R012",482,"2020-07-07 07:56:00"
1139,"R012",494,"2020-06-16 02:53:00"
1140,"R012",497,"2020-02-28 05:57:00"
1141,"R012",503,"2020-04-12 15:20:00"
1142,"R012",506,"2020-03-26 18:37:00"
1143,"R012",510,"2019-11-19 16:42:00"
1144,"R012",522,"2020-03-12 04:02:00"
1145,"R012",523,"2020-03-06 05:21:00"
1146,"R012",535,"2020-05-02 01:23:00"
1147,"R012",542,"2020-07-15 14:35:00"
1148,"R012",570,"2020-04-12 09:54:00"
1149,"R012",574,"2020-07-25 05:16:00"
1150,"R012",615,"2019-12-10 21:33:00"
1151,"R012",626,"2020-02-28 09:02:00"
1152,"R012",639,"2020-03-13 22:21:00"
1153,"R012",648,"2019-11-19 19:17:00"
1154,"R012",653,"2019-12-24 14:22:00"
1155,"R012",662,"2020-04-01 14:03:00"
1156,"R012",664,"2020-07-02 21:54:00"
1157,"R012",679,"2020-05-21 06:41:00"
1158,"R012",697,"2020-05-03 19:48:00"
1159,"R012",698,"2020-05-31 08:22:00"
1160,"R012",745,"2020-08-06 11:21:00"
1161,"R012",752,"2020-03-21 15:50:00"
1162,"R012",758,"2020-07-29 11:55:00"
1163,"R012",766,"2019-12-01 18:42:00"
1164,"R012",785,"2019-12-17 22:37:00"
1165,"R012",786,"2019-11-05 19:30:00"
1166,"R012",793,"2019-12-02 19:10:00"
1167,"R012",799,"2019-12-06 08:00:00"
1168,"R012",815,"2019-12-02 02:36:00"
1169,"R012",832,"2020-03-10 21:06:00"
1170,"R012",840,"2020-01-29 08:15:00"
1171,"R012",843,"2020-05-10 09:05:00"
1172,"R012",845,"2020-06-30 02:35:00"
1173,"R012",876,"2020-06-03 02:46:00"
1174,"R012",877,"2020-03-29 08:49:00"
1175,"R012",885,"2020-06-25 05:02:00"
1176,"R012",889,"2019-11-21 04:33:00"
1177,"R012",901,"2020-02-16 18:57:00"
1178,"R012",913,"2020-02-13 16:56:00"
1179,"R012",919,"2020-06-29 04:20:00"
1180,"R012",919,"2020-06-29 10:28:00"
1181,"R012",925,"2020-04-06 14:28:00"
1182,"R012",939,"2020-08-08 14:54:00"
1183,"R012",941,"2019-12-09 11:58:00"
1184,"R012",943,"2019-11-30 19:44:00"
1185,"R012",946,"2020-08-12 07:41:00"
1186,"R012",967,"2019-11-14 20:31:00"
1187,"R012",987,"2020-04-06 17:05:00"
1188,"R012",995,"2019-12-14 21:26:00"
1189,"R013",12,"2020-04-28 01:45:00"
1190,"R013",20,"2019-11-22 08:23:00"
1191,"R013",24,"2020-02-11 11:36:00"
1192,"R013",43,"2020-06-25 12:24:00"
1193,"R013",50,"2020-01-02 07:04:00"
1194,"R013",55,"2019-12-25 11:57:00"
1195,"R013",58,"2020-07-05 20:39:00"
1196,"R013",64,"2020-03-31 19:02:00"
1197,"R013",64,"2020-03-31 20:31:00"
1198,"R013",75,"2020-06-15 12:29:00"
1199,"R013",102,"2020-02-04 09:24:00"
1200,"R013",117,"2020-06-30 09:57:00"
1201,"R013",133,"2020-05-16 00:58:00"
1202,"R013",138,"2020-01-19 00:22:00"
1203,"R013",138,"2020-01-19 01:58:00"
