"630","879","FAC107","2020-05-26 07:36:00","2020-05-26"
"631","623","FAC118","2020-01-27 00:55:00","2020-01-27"
"633","463","FAC123","2020-01-30 01:39:00","2020-01-30"
"634","449","FAC128","2020-02-19 15:35:00","2020-02-19"
"635","18","FAC101","2020-06-22 03:15:00","2020-06-22"
"636","236","FAC136","2020-06-12 06:50:00","2020-06-12"
"637","775","FAC126","2020-07-29 05:03:00","2020-07-29"
"638","194","FAC120","2020-02-02 22:33:00","2020-02-02"
"639","821","FAC120","2020-02-09 02:42:00","2020-02-09"
"641","949","FAC135","2020-03-08 08:31:00","2020-03-08"
"642","490","FAC116","2020-07-13 05:22:00","2020-07-13"
"644","529","FAC140","2020-07-13 23:27:00","2020-07-13"
"645","109","FAC102","2020-06-08 23:13:00","2020-06-08"
"646","201","FAC121","2020-02-23 04:46:00","2020-02-23"
"647","239","FAC127","2020-08-13 14:46:00","2020-08-13"
"649","117","FAC121","2020-06-30 21:53:00","2020-06-30"
"653","57","FAC139","2020-06-19 09:46:00","2020-06-19"
"654","659","FAC129","2020-03-25 21:46:00","2020-03-25"
"655","303","FAC136","2020-05-14 21:12:00","2020-05-14"
"656","220","FAC141","2020-02-09 10:30:00","2020-02-09"
"657","108","FAC102","2020-03-19 11:32:00","2020-03-19"
"659","711","FAC121","2020-03-17 21:22:00","2020-03-17"
"660","833","FAC119","2020-03-25 15:04:00","2020-03-25"
"661","240","FAC133","2020-06-02 12:07:00","2020-06-02"
"663","781","FAC131","2020-04-29 18:28:00","2020-04-29"
"666","263","FAC106","2020-03-01 08:58:00","2020-03-01"
"668","45","FAC119","2020-03-10 11:18:00","2020-03-10"
"669","847","FAC110","2020-05-31 04:31:00","2020-05-31"
"670","122","FAC127","2020-06-20 12:08:00","2020-06-20"
"671","209","FAC108","2020-05-09 22:10:00","2020-05-09"
"673","177","FAC101","2020-03-29 21:56:00","2020-03-29"
"674","309","FAC108","2020-04-04 07:42:00","2020-04-04"
"675","901","FAC131","2020-02-17 18:26:00","2020-02-17"
"676","280","FAC140","2020-04-03 16:48:00","2020-04-03"
"681","482","FAC108","2020-07-07 21:54:00","2020-07-07"
"682","666","FAC136","2020-06-22 19:36:00","2020-06-22"
"683","886","FAC127","2020-01-30 23:12:00","2020-01-30"
"685","262","FAC118","2020-04-11 03:54:00","2020-04-11"
"686","921","FAC140","2020-05-18 03:22:00","2020-05-18"
"688","293","FAC138","2020-08-08 18:22:00","2020-08-08"
"689","898","FAC113","2020-03-25 06:29:00","2020-03-25"
"690","666","FAC116","2020-06-22 00:52:00","2020-06-22"
"691","158","FAC105","2020-06-24 03:13:00","2020-06-24"
"694","782","FAC103","2020-05-22 11:35:00","2020-05-22"
"696","205","FAC108","2020-04-30 13:26:00","2020-04-30"
"701","201","FAC106","2020-02-23 09:29:00","2020-02-23"
"702","612","FAC133","2020-02-03 01:07:00","2020-02-03"
"704","700","FAC121","2020-04-12 14:02:00","2020-04-12"
"705","704","FAC110","2020-05-02 11:03:00","2020-05-02"
"706","753","FAC123","2020-03-25 21:56:00","2020-03-25"
"707","236","FAC131","2020-06-12 22:40:00","2020-06-12"
"709","503","FAC141","2020-04-13 09:10:00","2020-04-13"
"710","825","FAC142","2020-03-21 12:45:00","2020-03-21"
"711","83","FAC140","2020-03-24 07:37:00","2020-03-24"
"712","194","FAC135","2020-02-02 09:21:00","2020-02-02"
"713","149","FAC120","2020-05-10 23:02:00","2020-05-10"
"714","293","FAC112","2020-08-08 05:59:00","2020-08-08"
"715","645","FAC118","2020-08-03 15:18:00","2020-08-03"
"717","659","FAC117","2020-03-25 23:53:00","2020-03-25"
"718","253","FAC127","2020-03-14 01:00:00","2020-03-14"
"719","505","FAC122","2020-01-26 09:31:00","2020-01-26"
"720","233","FAC138","2020-02-13 05:20:00","2020-02-13"
"721","877","FAC106","2020-03-29 09:28:00","2020-03-29"
"723","558","FAC114","2020-07-13 17:59:00","2020-07-13"
"725","324","FAC119","2020-02-04 22:31:00","2020-02-04"
"726","503","FAC139","2020-04-13 08:10:00","2020-04-13"
"730","949","FAC120","2020-03-08 14:07:00","2020-03-08"
"731","694","FAC133","2020-04-11 06:13:00","2020-04-11"
"734","490","FAC119","2020-07-13 20:40:00","2020-07-13"
"735","565","FAC113","2020-05-16 03:12:00","2020-05-16"
"736","370","FAC118","2020-02-18 00:58:00","2020-02-18"
"739","455","FAC136","2020-04-30 07:30:00","2020-04-30"
"740","906","FAC114","2020-07-04 04:58:00","2020-07-04"
"741","828","FAC112","2020-06-13 13:20:00","2020-06-13"
"742","170","FAC111","2020-05-24 23:20:00","2020-05-24"
"743","512","FAC131","2020-07-13 14:00:00","2020-07-13"
"744","17","FAC111","2020-07-14 07:23:00","2020-07-14"
"747","536","FAC120","2020-06-09 02:41:00","2020-06-09"
"748","753","FAC101","2020-03-25 06:59:00","2020-03-25"
"751","36","FAC103","2020-04-06 05:26:00","2020-04-06"
"752","407","FAC132","2020-08-02 12:01:00","2020-08-02"
"753","158","FAC121","2020-06-24 05:46:00","2020-06-24"
"754","778","FAC136","2020-04-24 23:53:00","2020-04-24"
"755","687","FAC104","2020-07-10 12:04:00","2020-07-10"
"756","588","FAC136","2020-02-24 20:56:00","2020-02-24"
"758","917","FAC135","2020-04-27 19:49:00","2020-04-27"
"759","620","FAC130","2020-03-15 16:16:00","2020-03-15"
"760","846","FAC106","2020-08-01 05:14:00","2020-08-01"
"762","879","FAC123","2020-05-26 16:12:00","2020-05-26"
"763","4","FAC108","2020-07-24 00:27:00","2020-07-24"
"765","189","FAC127","2020-08-12 21:43:00","2020-08-12"
"766","356","FAC104","2020-03-08 11:36:00","2020-03-08"
"768","299","FAC132","2020-02-18 17:06:00","2020-02-18"
"769","739","FAC133","2020-06-07 22:19:00","2020-06-07"
"770","736","FAC110","2020-02-15 17:31:00","2020-02-15"
"771","483","FAC126","2020-04-16 19:50:00","2020-04-16"
"772","536","FAC112","2020-06-09 21:35:00","2020-06-09"
"775","824","FAC119","2020-07-10 20:57:00","2020-07-10"
"776","181","FAC110","2020-02-15 13:49:00","2020-02-15"
"777","745","FAC103","2020-08-06 08:06:00","2020-08-06"
"778","35","FAC118","2020-06-29 20:36:00","2020-06-29"
"779","313","FAC108","2020-01-28 21:10:00","2020-01-28"
"780","102","FAC105","2020-02-04 04:50:00","2020-02-04"
"782","129","FAC134","2020-04-08 22:32:00","2020-04-08"
"783","952","FAC129","2020-07-19 04:09:00","2020-07-19"
"785","999","FAC117","2020-03-19 16:45:00","2020-03-19"
"786","493","FAC133","2020-03-21 13:09:00","2020-03-21"
"787","639","FAC140","2020-03-14 03:09:00","2020-03-14"
"789","470","FAC121","2020-04-23 21:28:00","2020-04-23"
"790","330","FAC114","2020-04-12 02:51:00","2020-04-12"
"791","880","FAC129","2020-03-18 20:01:00","2020-03-18"
"792","74","FAC126","2020-02-19 12:15:00","2020-02-19"
"795","160","FAC122","2020-02-12 04:34:00","2020-02-12"
"796","149","FAC104","2020-05-10 11:29:00","2020-05-10"
"797","24","FAC138","2020-02-11 06:32:00","2020-02-11"
"798","1000","FAC135","2020-07-27 16:10:00","2020-07-27"
"799","776","FAC119","2020-06-13 16:36:00","2020-06-13"
"800","983","FAC115","2020-05-25 15:51:00","2020-05-25"
"801","694","FAC140","2020-04-11 04:43:00","2020-04-11"
"802","63","FAC114","2020-03-20 05:14:00","2020-03-20"
"803","826","FAC137","2020-02-07 03:37:00","2020-02-07"
"805","816","FAC103","2020-06-23 17:40:00","2020-06-23"
"806","259","FAC103","2020-02-26 12:02:00","2020-02-26"
"807","518","FAC134","2020-02-01 21:32:00","2020-02-01"
"808","17","FAC138","2020-07-14 14:49:00","2020-07-14"
"809","880","FAC123","2020-03-18 01:16:00","2020-03-18"
"811","120","FAC108","2020-02-29 12:37:00","2020-02-29"
"812","424","FAC124","2020-04-25 22:38:00","2020-04-25"
"813","846","FAC142","2020-08-01 06:07:00","2020-08-01"
"815","893","FAC113","2020-03-21 14:27:00","2020-03-21"
"816","701","FAC106","2020-06-11 09:35:00","2020-06-11"
"817","643","FAC107","2020-04-27 19:28:00","2020-04-27"
"818","744","FAC126","2020-04-05 15:42:00","2020-04-05"
"820","410","FAC117","2020-02-23 05:33:00","2020-02-23"
"823","149","FAC105","2020-05-10 21:32:00","2020-05-10"
"825","694","FAC119","2020-04-11 07:29:00","2020-04-11"
"826","225","FAC108","2020-02-27 13:52:00","2020-02-27"
"827","254","FAC108","2020-05-15 16:38:00","2020-05-15"
"828","629","FAC127","2020-03-19 05:01:00","2020-03-19"
"829","515","FAC120","2020-02-20 16:11:00","2020-02-20"
"831","722","FAC133","2020-06-10 22:23:00","2020-06-10"
"832","293","FAC128","2020-08-08 08:54:00","2020-08-08"
"834","553","FAC114","2020-08-01 18:59:00","2020-08-01"
"835","222","FAC128","2020-04-23 13:29:00","2020-04-23"
"837","304","FAC110","2020-03-16 13:15:00","2020-03-16"
"840","805","FAC111","2020-01-24 10:41:00","2020-01-24"
"841","879","FAC104","2020-05-26 23:21:00","2020-05-26"
"844","836","FAC104","2020-08-02 18:11:00","2020-08-02"
"845","110","FAC120","2020-07-25 19:20:00","2020-07-25"
"847","606","FAC132","2020-05-07 18:16:00","2020-05-07"
"848","262","FAC105","2020-04-11 06:14:00","2020-04-11"
"849","466","FAC127","2020-07-25 22:36:00","2020-07-25"
"850","805","FAC124","2020-01-24 21:06:00","2020-01-24"
"851","979","FAC101","2020-05-17 19:08:00","2020-05-17"
"852","776","FAC108","2020-06-13 11:11:00","2020-06-13"
"853","272","FAC103","2020-02-27 22:32:00","2020-02-27"
"854","187","FAC123","2020-06-20 12:41:00","2020-06-20"
"855","119","FAC105","2020-06-04 01:55:00","2020-06-04"
"858","998","FAC123","2020-04-08 18:20:00","2020-04-08"
"860","178","FAC133","2020-07-14 00:14:00","2020-07-14"
"862","97","FAC111","2020-07-25 03:38:00","2020-07-25"
"863","990","FAC112","2020-02-11 14:06:00","2020-02-11"
"865","263","FAC110","2020-03-01 08:56:00","2020-03-01"
"866","48","FAC140","2020-03-10 10:24:00","2020-03-10"
"869","112","FAC104","2020-05-30 07:16:00","2020-05-30"
"870","939","FAC114","2020-08-09 19:12:00","2020-08-09"
"871","225","FAC109","2020-02-27 05:32:00","2020-02-27"
"872","51","FAC128","2020-02-06 05:00:00","2020-02-06"
"873","595","FAC106","2020-03-22 16:08:00","2020-03-22"
"874","678","FAC128","2020-03-23 04:20:00","2020-03-23"
"875","257","FAC107","2020-07-05 04:21:00","2020-07-05"
"876","500","FAC114","2020-06-01 14:01:00","2020-06-01"
"878","733","FAC132","2020-03-10 23:47:00","2020-03-10"
"879","207","FAC108","2020-06-20 16:41:00","2020-06-20"
"880","575","FAC116","2020-04-24 16:54:00","2020-04-24"
"881","446","FAC103","2020-07-19 17:24:00","2020-07-19"
"882","800","FAC135","2020-01-31 19:19:00","2020-01-31"
"884","485","FAC132","2020-06-22 08:22:00","2020-06-22"
"886","822","FAC118","2020-05-19 19:57:00","2020-05-19"
"887","341","FAC105","2020-02-15 23:47:00","2020-02-15"
"888","771","FAC119","2020-03-25 01:00:00","2020-03-25"
"889","229","FAC133","2020-04-02 18:41:00","2020-04-02"
"891","269","FAC125","2020-03-30 01:05:00","2020-03-30"
"892","948","FAC116","2020-03-10 13:38:00","2020-03-10"
"893","170","FAC139","2020-05-24 08:55:00","2020-05-24"
"895","36","FAC102","2020-04-06 02:32:00","2020-04-06"
"896","912","FAC127","2020-07-25 05:34:00","2020-07-25"
"897","761","FAC114","2020-05-25 08:01:00","2020-05-25"
"898","239","FAC129","2020-08-13 20:23:00","2020-08-13"
"899","414","FAC124","2020-04-30 10:05:00","2020-04-30"
"900","3","FAC113","2020-04-18 18:25:00","2020-04-18"
"902","764","FAC103","2020-04-13 21:15:00","2020-04-13"
"904","782","FAC112","2020-05-22 03:43:00","2020-05-22"
"905","507","FAC122","2020-05-08 05:31:00","2020-05-08"
"906","507","FAC129","2020-05-08 12:21:00","2020-05-08"
"909","802","FAC129","2020-04-04 22:46:00","2020-04-04"
"910","229","FAC129","2020-04-02 12:21:00","2020-04-02"
"911","356","FAC126","2020-03-08 16:30:00","2020-03-08"
"913","937","FAC140","2020-02-09 10:44:00","2020-02-09"
"914","937","FAC106","2020-02-09 18:29:00","2020-02-09"
"915","60","FAC127","2020-06-03 19:57:00","2020-06-03"
"916","897","FAC134","2020-05-25 10:05:00","2020-05-25"
"917","553","FAC117","2020-08-01 17:56:00","2020-08-01"
"918","250","FAC123","2020-06-24 12:47:00","2020-06-24"
"919","791","FAC140","2020-06-24 04:39:00","2020-06-24"
"920","166","FAC142","2020-07-12 14:00:00","2020-07-12"
"923","951","FAC126","2020-01-25 02:42:00","2020-01-25"
"924","169","FAC138","2020-07-21 10:58:00","2020-07-21"
"926","176","FAC142","2020-02-26 16:54:00","2020-02-26"
"927","992","FAC128","2020-05-12 15:41:00","2020-05-12"
"928","313","FAC131","2020-01-28 03:52:00","2020-01-28"
"929","472","FAC126","2020-06-17 19:41:00","2020-06-17"
"930","752","FAC136","2020-03-22 07:08:00","2020-03-22"
"931","176","FAC127","2020-02-26 11:39:00","2020-02-26"
"933","324","FAC137","2020-02-04 13:25:00","2020-02-04"
"935","771","FAC110","2020-03-25 07:40:00","2020-03-25"
"936","693","FAC118","2020-08-04 10:02:00","2020-08-04"
"937","57","FAC104","2020-06-19 05:39:00","2020-06-19"
"938","723","FAC120","2020-03-19 09:46:00","2020-03-19"
"939","25","FAC121","2020-02-25 10:06:00","2020-02-25"
"940","151","FAC115","2020-05-23 01:53:00","2020-05-23"
"941","380","FAC129","2020-04-14 18:55:00","2020-04-14"
"942","43","FAC118","2020-06-25 13:44:00","2020-06-25"
"944","369","FAC112","2020-06-10 06:12:00","2020-06-10"
"945","728","FAC114","2020-02-17 23:53:00","2020-02-17"
"946","175","FAC117","2020-07-31 16:54:00","2020-07-31"
"947","788","FAC126","2020-07-02 20:37:00","2020-07-02"
"948","561","FAC118","2020-01-24 07:19:00","2020-01-24"
"949","695","FAC119","2020-06-28 19:09:00","2020-06-28"
"950","990","FAC142","2020-02-11 15:05:00","2020-02-11"
"952","535","FAC129","2020-05-02 19:54:00","2020-05-02"
"953","733","FAC106","2020-03-10 22:52:00","2020-03-10"
"954","249","FAC102","2020-07-12 21:28:00","2020-07-12"
"956","936","FAC136","2020-08-06 13:51:00","2020-08-06"
"957","964","FAC124","2020-04-16 11:18:00","2020-04-16"
"958","257","FAC107","2020-07-05 10:56:00","2020-07-05"
"959","689","FAC141","2020-01-25 08:29:00","2020-01-25"
"960","17","FAC119","2020-07-14 06:49:00","2020-07-14"
"963","180","FAC140","2020-07-08 00:14:00","2020-07-08"
"964","225","FAC125","2020-02-27 05:19:00","2020-02-27"
"966","339","FAC103","2020-05-17 03:09:00","2020-05-17"
"967","59","FAC135","2020-01-24 04:22:00","2020-01-24"
"968","670","FAC113","2020-07-31 01:07:00","2020-07-31"
"969","679","FAC106","2020-05-21 18:25:00","2020-05-21"
"970","705","FAC126","2020-05-05 10:13:00","2020-05-05"
"971","671","FAC102","2020-07-10 20:52:00","2020-07-10"
"972","494","FAC110","2020-06-16 11:03:00","2020-06-16"
"974","741","FAC107","2020-07-10 02:49:00","2020-07-10"
"975","971","FAC107","2020-03-05 20:29:00","2020-03-05"
"977","871","FAC142","2020-03-07 20:37:00","2020-03-07"
"981","529","FAC103","2020-07-13 19:28:00","2020-07-13"
"982","73","FAC141","2020-04-11 14:55:00","2020-04-11"
"983","183","FAC135","2020-06-09 09:46:00","2020-06-09"
"984","548","FAC113","2020-03-28 12:17:00","2020-03-28"
"987","248","FAC133","2020-07-27 19:37:00","2020-07-27"
"989","702","FAC104","2020-01-25 08:05:00","2020-01-25"
"991","227","FAC137","2020-02-04 00:45:00","2020-02-04"
"992","947","FAC129","2020-04-24 13:42:00","2020-04-24"
"993","202","FAC109","2020-06-16 12:15:00","2020-06-16"
"994","952","FAC129","2020-07-19 22:27:00","2020-07-19"
"995","842","FAC120","2020-01-31 12:44:00","2020-01-31"
"996","257","FAC140","2020-07-05 23:05:00","2020-07-05"
"997","191","FAC118","2020-06-02 02:30:00","2020-06-02"
"1000","894","FAC105","2020-05-23 18:16:00","2020-05-23"
"1001","575","FAC106","2020-04-24 17:50:00","2020-04-24"
"1002","745","FAC135","2020-08-06 11:26:00","2020-08-06"
"1003","616","FAC109","2020-02-07 22:13:00","2020-02-07"
"1009","747","FAC122","2020-06-23 06:56:00","2020-06-23"
"1015","554","FAC106","2020-04-03 03:13:00","2020-04-03"
"1017","812","FAC105","2020-07-18 10:53:00","2020-07-18"
"1018","290","FAC123","2020-07-16 23:12:00","2020-07-16"
"1019","595","FAC131","2020-03-22 01:39:00","2020-03-22"
"1020","824","FAC125","2020-07-10 23:30:00","2020-07-10"
"1021","984","FAC121","2020-06-18 05:05:00","2020-06-18"
"1023","529","FAC137","2020-07-13 22:54:00","2020-07-13"
"1025","143","FAC110","2020-06-26 05:26:00","2020-06-26"
"1026","730","FAC110","2020-03-16 14:49:00","2020-03-16"
"1027","697","FAC116","2020-05-04 09:38:00","2020-05-04"
"1028","38","FAC134","2020-06-21 23:17:00","2020-06-21"
"1029","474","FAC132","2020-06-24 18:18:00","2020-06-24"
"1031","844","FAC108","2020-03-26 11:34:00","2020-03-26"
"1032","592","FAC113","2020-05-11 13:50:00","2020-05-11"
"1033","238","FAC122","2020-03-03 12:11:00","2020-03-03"
"1034","447","FAC107","2020-08-13 16:05:00","2020-08-13"
"1035","685","FAC129","2020-05-19 09:25:00","2020-05-19"
"1036","334","FAC130","2020-06-03 20:10:00","2020-06-03"
"1037","676","FAC131","2020-06-12 19:30:00","2020-06-12"
"1038","671","FAC137","2020-07-10 03:45:00","2020-07-10"
"1039","268","FAC106","2020-06-19 10:59:00","2020-06-19"
"1041","59","FAC118","2020-01-24 02:55:00","2020-01-24"
"1042","870","FAC133","2020-07-04 08:23:00","2020-07-04"
"1043","326","FAC131","2020-05-20 08:30:00","2020-05-20"
"1044","610","FAC118","2020-07-22 16:21:00","2020-07-22"
"1045","143","FAC104","2020-06-26 14:24:00","2020-06-26"
"1046","422","FAC111","2020-03-05 10:02:00","2020-03-05"
"1048","193","FAC103","2020-04-30 07:41:00","2020-04-30"
"1049","412","FAC135","2020-03-23 21:52:00","2020-03-23"
"1051","330","FAC106","2020-04-12 22:02:00","2020-04-12"
"1054","794","FAC108","2020-02-19 21:02:00","2020-02-19"
"1055","373","FAC138","2020-06-04 12:00:00","2020-06-04"
"1056","341","FAC137","2020-02-15 20:05:00","2020-02-15"
"1057","921","FAC112","2020-05-18 08:11:00","2020-05-18"
"1058","876","FAC109","2020-06-03 19:00:00","2020-06-03"
"1061","859","FAC121","2020-05-22 17:35:00","2020-05-22"
"1062","294","FAC117","2020-04-06 23:31:00","2020-04-06"
"1063","730","FAC109","2020-03-16 03:09:00","2020-03-16"
"1064","73","FAC123","2020-04-11 08:32:00","2020-04-11"
"1065","857","FAC137","2020-02-03 04:41:00","2020-02-03"
"1066","601","FAC107","2020-06-03 14:17:00","2020-06-03"
"1067","891","FAC112","2020-04-01 21:45:00","2020-04-01"
"1068","828","FAC131","2020-06-13 08:18:00","2020-06-13"
"1069","441","FAC122","2020-05-11 09:20:00","2020-05-11"
"1070","860","FAC102","2020-04-12 09:27:00","2020-04-12"
"1071","827","FAC141","2020-07-11 12:00:00","2020-07-11"
"1072","709","FAC106","2020-07-28 00:40:00","2020-07-28"
"1073","176","FAC102","2020-02-26 23:22:00","2020-02-26"
"1074","393","FAC131","2020-06-28 21:14:00","2020-06-28"
"1075","570","FAC109","2020-04-12 16:28:00","2020-04-12"
"1076","863","FAC130","2020-01-31 19:48:00","2020-01-31"
"1078","720","FAC107","2020-05-17 06:49:00","2020-05-17"
"1080","393","FAC116","2020-06-28 18:52:00","2020-06-28"
"1082","880","FAC128","2020-03-18 10:25:00","2020-03-18"
"1083","580","FAC132","2020-08-12 02:57:00","2020-08-12"
"1084","448","FAC104","2020-04-28 15:37:00","2020-04-28"
"1085","568","FAC139","2020-07-29 08:39:00","2020-07-29"
"1086","838","FAC129","2020-08-11 15:38:00","2020-08-11"
"1088","65","FAC128","2020-02-12 04:19:00","2020-02-12"
"1089","597","FAC140","2020-04-06 12:05:00","2020-04-06"
"1090","29","FAC130","2020-05-27 12:10:00","2020-05-27"
"1091","3","FAC110","2020-04-18 23:57:00","2020-04-18"
"1092","987","FAC118","2020-04-07 11:39:00","2020-04-07"
"1093","337","FAC107","2020-04-05 07:08:00","2020-04-05"
"1095","447","FAC131","2020-08-13 14:32:00","2020-08-13"
"1096","541","FAC112","2020-05-20 00:13:00","2020-05-20"
"1097","920","FAC106","2020-06-06 04:28:00","2020-06-06"
"1098","645","FAC104","2020-08-03 02:12:00","2020-08-03"
"1100","625","FAC102","2020-05-28 05:21:00","2020-05-28"
"1102","816","FAC108","2020-06-23 12:54:00","2020-06-23"
"1103","518","FAC103","2020-02-01 17:49:00","2020-02-01"
"1104","122","FAC120","2020-06-20 07:50:00","2020-06-20"
"1105","894","FAC108","2020-05-23 05:15:00","2020-05-23"
"1106","346","FAC115","2020-04-20 12:06:00","2020-04-20"
"1107","9","FAC121","2020-02-06 10:34:00","2020-02-06"
"1109","666","FAC118","2020-06-22 03:42:00","2020-06-22"
"1110","46","FAC127","2020-03-05 01:48:00","2020-03-05"
"1111","238","FAC103","2020-03-03 13:36:00","2020-03-03"
"1113","224","FAC106","2020-02-13 04:53:00","2020-02-13"
"1114","633","FAC123","2020-02-11 21:55:00","2020-02-11"
"1115","911","FAC142","2020-06-29 08:58:00","2020-06-29"
"1116","844","FAC138","2020-03-26 04:14:00","2020-03-26"
"1117","276","FAC139","2020-07-21 07:40:00","2020-07-21"
"1118","171","FAC106","2020-02-07 06:44:00","2020-02-07"
"1120","928","FAC133","2020-04-13 10:51:00","2020-04-13"
"1122","983","FAC110","2020-05-25 21:57:00","2020-05-25"
"1125","222","FAC101","2020-04-23 22:30:00","2020-04-23"
"1126","361","FAC105","2020-05-23 08:22:00","2020-05-23"
"1127","347","FAC129","2020-08-08 15:58:00","2020-08-08"
"1128","603","FAC107","2020-08-13 20:24:00","2020-08-13"
"1129","7","FAC104","2020-06-17 14:24:00","2020-06-17"
"1131","35","FAC135","2020-06-29 21:22:00","2020-06-29"
"1132","448","FAC116","2020-04-28 09:59:00","2020-04-28"
"1133","280","FAC101","2020-04-03 20:03:00","2020-04-03"
"1135","841","FAC138","2020-02-12 22:45:00","2020-02-12"
"1136","175","FAC104","2020-07-31 14:38:00","2020-07-31"
"1138","13","FAC138","2020-05-13 23:08:00","2020-05-13"
"1139","1000","FAC136","2020-07-27 21:05:00","2020-07-27"
"1140","60","FAC121","2020-06-03 07:15:00","2020-06-03"
"1141","556","FAC133","2020-08-10 02:31:00","2020-08-10"
"1142","572","FAC134","2020-02-14 22:14:00","2020-02-14"
"1145","237","FAC119","2020-05-22 12:08:00","2020-05-22"
"1148","504","FAC113","2020-03-21 09:22:00","2020-03-21"
"1149","583","FAC119","2020-02-06 15:03:00","2020-02-06"
"1152","299","FAC140","2020-02-18 16:41:00","2020-02-18"
"1153","876","FAC138","2020-06-03 00:47:00","2020-06-03"
"1154","975","FAC133","2020-04-09 15:32:00","2020-04-09"
"1155","346","FAC142","2020-04-20 18:01:00","2020-04-20"
"1156","49","FAC125","2020-05-28 00:47:00","2020-05-28"
"1157","664","FAC126","2020-07-03 12:23:00","2020-07-03"
"1158","39","FAC140","2020-06-18 03:04:00","2020-06-18"
"1159","666","FAC126","2020-06-22 14:54:00","2020-06-22"
"1160","663","FAC111","2020-04-12 15:53:00","2020-04-12"
"1163","817","FAC133","2020-01-30 06:48:00","2020-01-30"
"1166","730","FAC104","2020-03-16 10:27:00","2020-03-16"
"1167","65","FAC137","2020-02-12 18:15:00","2020-02-12"
"1168","222","FAC140","2020-04-23 20:55:00","2020-04-23"
"1169","282","FAC109","2020-02-04 05:17:00","2020-02-04"
"1171","857","FAC137","2020-02-03 03:00:00","2020-02-03"
"1172","691","FAC142","2020-08-02 03:07:00","2020-08-02"
"1173","339","FAC138","2020-05-17 14:41:00","2020-05-17"
"1174","15","FAC134","2020-02-12 10:59:00","2020-02-12"
"1178","412","FAC111","2020-03-23 16:19:00","2020-03-23"
"1179","507","FAC136","2020-05-08 00:18:00","2020-05-08"
"1180","910","FAC136","2020-03-07 15:08:00","2020-03-07"
"1182","541","FAC137","2020-05-20 17:47:00","2020-05-20"
"1183","112","FAC123","2020-05-30 03:57:00","2020-05-30"
"1184","454","FAC106","2020-02-18 06:52:00","2020-02-18"
"1185","13","FAC103","2020-05-13 19:37:00","2020-05-13"
"1186","520","FAC105","2020-01-23 20:19:00","2020-01-23"
"1187","946","FAC110","2020-08-12 08:52:00","2020-08-12"
"1188","362","FAC112","2020-02-26 21:32:00","2020-02-26"
"1189","911","FAC137","2020-06-29 05:38:00","2020-06-29"
"1191","214","FAC122","2020-05-16 23:26:00","2020-05-16"
"1192","553","FAC120","2020-08-01 16:24:00","2020-08-01"
"1194","717","FAC108","2020-03-29 23:51:00","2020-03-29"
"1197","327","FAC135","2020-06-30 22:15:00","2020-06-30"
"1198","594","FAC115","2020-05-18 18:47:00","2020-05-18"
"1199","376","FAC130","2020-06-06 14:33:00","2020-06-06"
"1200","929","FAC125","2020-04-18 08:01:00","2020-04-18"
"1201","519","FAC101","2020-01-28 16:20:00","2020-01-28"
"1202","767","FAC133","2020-03-28 05:32:00","2020-03-28"
"1203","583","FAC141","2020-02-06 15:24:00","2020-02-06"
"1204","352","FAC137","2020-04-13 18:25:00","2020-04-13"
"1205","328","FAC112","2020-04-22 02:01:00","2020-04-22"
"1209","723","FAC126","2020-03-19 10:48:00","2020-03-19"
"1212","360","FAC114","2020-08-07 02:06:00","2020-08-07"
"1213","953","FAC101","2020-05-30 23:00:00","2020-05-30"
"1214","323","FAC112","2020-05-09 15:39:00","2020-05-09"
"1215","312","FAC111","2020-05-19 18:32:00","2020-05-19"
"1216","292","FAC137","2020-05-26 16:41:00","2020-05-26"
"1217","587","FAC122","2020-07-25 15:41:00","2020-07-25"
"1219","916","FAC128","2020-07-14 03:37:00","2020-07-14"
"1220","160","FAC125","2020-02-12 20:04:00","2020-02-12"
"1222","518","FAC131","2020-02-01 17:16:00","2020-02-01"
"1223","921","FAC104","2020-05-18 14:30:00","2020-05-18"
"1224","456","FAC132","2020-03-13 07:22:00","2020-03-13"
"1225","393","FAC137","2020-06-28 03:26:00","2020-06-28"
"1226","945","FAC140","2020-03-04 04:06:00","2020-03-04"
"1227","403","FAC105","2020-04-05 10:25:00","2020-04-05"
"1228","243","FAC127","2020-05-12 11:52:00","2020-05-12"
"1229","46","FAC142","2020-03-05 11:04:00","2020-03-05"
"1231","389","FAC104","2020-05-29 12:19:00","2020-05-29"
"1232","178","FAC121","2020-07-14 19:07:00","2020-07-14"
"1233","913","FAC130","2020-02-14 13:12:00","2020-02-14"
"1235","283","FAC138","2020-05-27 06:54:00","2020-05-27"
"1236","833","FAC133","2020-03-25 14:30:00","2020-03-25"
"1242","453","FAC113","2020-06-30 18:21:00","2020-06-30"
"1244","666","FAC133","2020-06-22 18:17:00","2020-06-22"
"1246","555","FAC113","2020-02-27 20:49:00","2020-02-27"
"1247","299","FAC117","2020-02-18 16:44:00","2020-02-18"
"1248","842","FAC135","2020-01-31 10:28:00","2020-01-31"
"1252","948","FAC134","2020-03-10 21:42:00","2020-03-10"
"1253","59","FAC133","2020-01-24 02:28:00","2020-01-24"
"1254","907","FAC128","2020-08-02 06:05:00","2020-08-02"
"1255","498","FAC102","2020-06-16 06:34:00","2020-06-16"
"1256","722","FAC109","2020-06-10 03:59:00","2020-06-10"
