"665","R007","356","2020-03-08 08:49:00","2020-03-08"
"667","R007","376","2020-06-05 18:23:00","2020-06-05"
"668","R007","383","2020-02-27 18:12:00","2020-02-27"
"671","R007","427","2020-06-27 13:45:00","2020-06-27"
"672","R007","438","2020-04-08 21:21:00","2020-04-08"
"673","R007","445","2020-04-26 15:38:00","2020-04-26"
"674","R007","452","2020-07-20 20:31:00","2020-07-20"
"675","R007","478","2020-04-21 15:00:00","2020-04-21"
"676","R007","478","2020-04-21 22:40:00","2020-04-21"
"677","R007","481","2020-07-01 21:55:00","2020-07-01"
"679","R007","541","2020-05-20 11:32:00","2020-05-20"
"680","R007","549","2020-03-09 04:41:00","2020-03-09"
"681","R007","555","2020-02-27 07:34:00","2020-02-27"
"682","R007","569","2020-08-01 21:19:00","2020-08-01"
"683","R007","569","2020-08-02 05:40:00","2020-08-02"
"685","R007","579","2020-03-31 13:50:00","2020-03-31"
"686","R007","603","2020-08-13 05:46:00","2020-08-13"
"687","R007","604","2020-01-28 14:38:00","2020-01-28"
"689","R007","639","2020-03-13 20:17:00","2020-03-13"
"692","R007","646","2020-04-04 11:11:00","2020-04-04"
"694","R007","672","2020-04-27 07:38:00","2020-04-27"
"695","R007","678","2020-03-22 20:33:00","2020-03-22"
"699","R007","730","2020-03-16 05:41:00","2020-03-16"
"700","R007","731","2020-06-21 05:24:00","2020-06-21"
"701","R007","742","2020-02-15 10:21:00","2020-02-15"
"702","R007","743","2020-03-22 19:17:00","2020-03-22"
"706","R007","779","2020-05-11 20:45:00","2020-05-11"
"707","R007","779","2020-05-12 03:26:00","2020-05-12"
"708","R007","791","2020-06-24 08:30:00","2020-06-24"
"709","R007","810","2020-05-30 15:01:00","2020-05-30"
"710","R007","814","2020-07-04 15:23:00","2020-07-04"
"711","R007","814","2020-07-05 02:03:00","2020-07-05"
"712","R007","818","2020-02-07 22:12:00","2020-02-07"
"715","R007","863","2020-01-30 16:16:00","2020-01-30"
"716","R007","881","2020-03-11 05:27:00","2020-03-11"
"718","R007","908","2020-03-12 22:18:00","2020-03-12"
"719","R007","923","2020-07-30 22:43:00","2020-07-30"
"720","R007","930","2020-03-17 07:53:00","2020-03-17"
"721","R007","939","2020-08-08 21:41:00","2020-08-08"
"724","R007","983","2020-05-25 12:21:00","2020-05-25"
"725","R007","999","2020-03-18 21:13:00","2020-03-18"
"726","R008","38","2020-06-21 04:45:00","2020-06-21"
"727","R008","42","2020-07-30 10:54:00","2020-07-30"
"730","R008","68","2020-03-31 19:43:00","2020-03-31"
"733","R008","107","2020-06-27 22:20:00","2020-06-27"
"734","R008","108","2020-03-18 23:42:00","2020-03-18"
"735","R008","113","2020-02-05 20:01:00","2020-02-05"
"736","R008","130","2020-04-11 14:26:00","2020-04-11"
"738","R008","140","2020-04-25 03:18:00","2020-04-25"
"739","R008","145","2020-04-03 14:45:00","2020-04-03"
"741","R008","170","2020-05-24 06:42:00","2020-05-24"
"743","R008","191","2020-06-01 18:30:00","2020-06-01"
"744","R008","194","2020-02-01 17:47:00","2020-02-01"
"745","R008","207","2020-06-20 00:59:00","2020-06-20"
"746","R008","213","2020-02-29 16:03:00","2020-02-29"
"747","R008","229","2020-04-02 03:47:00","2020-04-02"
"748","R008","235","2020-07-20 08:12:00","2020-07-20"
"749","R008","248","2020-07-26 23:07:00","2020-07-26"
"750","R008","253","2020-03-13 23:17:00","2020-03-13"
"751","R008","277","2020-06-25 17:03:00","2020-06-25"
"752","R008","283","2020-05-26 19:50:00","2020-05-26"
"753","R008","293","2020-08-08 09:56:00","2020-08-08"
"755","R008","297","2020-05-16 04:45:00","2020-05-16"
"756","R008","300","2020-02-14 08:00:00","2020-02-14"
"757","R008","301","2020-04-21 13:25:00","2020-04-21"
"760","R008","396","2020-03-25 17:22:00","2020-03-25"
"761","R008","398","2020-02-11 01:10:00","2020-02-11"
"762","R008","411","2020-04-12 17:06:00","2020-04-12"
"763","R008","411","2020-04-13 12:13:00","2020-04-13"
"764","R008","455","2020-04-29 23:09:00","2020-04-29"
"765","R008","478","2020-04-22 02:50:00","2020-04-22"
"767","R008","486","2020-06-20 23:51:00","2020-06-20"
"768","R008","498","2020-06-15 19:04:00","2020-06-15"
"769","R008","501","2020-08-08 10:09:00","2020-08-08"
"770","R008","506","2020-03-26 14:47:00","2020-03-26"
"772","R008","523","2020-03-06 04:51:00","2020-03-06"
"773","R008","525","2020-05-06 03:36:00","2020-05-06"
"774","R008","539","2020-03-09 02:34:00","2020-03-09"
"776","R008","547","2020-02-26 02:55:00","2020-02-26"
"777","R008","550","2020-07-15 13:33:00","2020-07-15"
"778","R008","582","2020-05-31 10:47:00","2020-05-31"
"779","R008","584","2020-08-10 07:12:00","2020-08-10"
"780","R008","587","2020-07-25 05:41:00","2020-07-25"
"781","R008","591","2020-08-12 14:38:00","2020-08-12"
"782","R008","595","2020-03-21 23:36:00","2020-03-21"
"786","R008","617","2020-02-15 20:06:00","2020-02-15"
"787","R008","626","2020-02-28 06:04:00","2020-02-28"
"788","R008","633","2020-02-10 15:28:00","2020-02-10"
"789","R008","666","2020-06-21 16:48:00","2020-06-21"
"790","R008","671","2020-07-09 16:26:00","2020-07-09"
"791","R008","672","2020-04-26 23:00:00","2020-04-26"
"793","R008","694","2020-04-10 16:07:00","2020-04-10"
"794","R008","713","2020-05-15 15:00:00","2020-05-15"
"795","R008","715","2020-02-03 01:17:00","2020-02-03"
"796","R008","723","2020-03-18 16:05:00","2020-03-18"
"798","R008","735","2020-04-15 22:07:00","2020-04-15"
"800","R008","745","2020-08-06 07:54:00","2020-08-06"
"801","R008","747","2020-06-22 14:53:00","2020-06-22"
"802","R008","752","2020-03-22 08:14:00","2020-03-22"
"807","R008","768","2020-03-27 17:56:00","2020-03-27"
"808","R008","781","2020-04-29 00:33:00","2020-04-29"
"810","R008","801","2020-03-18 07:28:00","2020-03-18"
"811","R008","804","2020-02-02 03:44:00","2020-02-02"
"813","R008","824","2020-07-10 13:48:00","2020-07-10"
"814","R008","827","2020-07-11 02:50:00","2020-07-11"
"815","R008","839","2020-05-28 05:30:00","2020-05-28"
"816","R008","843","2020-05-10 00:35:00","2020-05-10"
"818","R008","857","2020-02-02 14:02:00","2020-02-02"
"819","R008","876","2020-06-03 06:25:00","2020-06-03"
"820","R008","876","2020-06-03 13:10:00","2020-06-03"
"821","R008","897","2020-05-24 17:19:00","2020-05-24"
"822","R008","910","2020-03-06 23:36:00","2020-03-06"
"823","R008","916","2020-07-14 04:21:00","2020-07-14"
"824","R008","923","2020-07-31 07:38:00","2020-07-31"
"825","R008","924","2020-05-22 20:23:00","2020-05-22"
"826","R008","925","2020-04-06 10:41:00","2020-04-06"
"827","R008","951","2020-01-25 11:46:00","2020-01-25"
"828","R008","969","2020-06-04 20:00:00","2020-06-04"
"829","R008","971","2020-03-05 02:00:00","2020-03-05"
"830","R008","983","2020-05-24 17:31:00","2020-05-24"
"832","R009","19","2020-05-09 20:33:00","2020-05-09"
"834","R009","35","2020-06-28 21:40:00","2020-06-28"
"836","R009","59","2020-01-24 06:50:00","2020-01-24"
"837","R009","73","2020-04-10 15:25:00","2020-04-10"
"839","R009","96","2020-02-18 11:47:00","2020-02-18"
"840","R009","100","2020-01-24 00:58:00","2020-01-24"
"841","R009","118","2020-03-06 19:46:00","2020-03-06"
"842","R009","122","2020-06-19 20:51:00","2020-06-19"
"843","R009","132","2020-06-15 19:50:00","2020-06-15"
"850","R009","199","2020-03-10 15:14:00","2020-03-10"
"852","R009","240","2020-06-02 07:05:00","2020-06-02"
"853","R009","243","2020-05-12 03:19:00","2020-05-12"
"855","R009","285","2020-06-04 17:17:00","2020-06-04"
"856","R009","285","2020-06-04 21:57:00","2020-06-04"
"857","R009","287","2020-02-04 12:42:00","2020-02-04"
"858","R009","294","2020-04-05 21:42:00","2020-04-05"
"860","R009","309","2020-04-04 03:01:00","2020-04-04"
"861","R009","321","2020-08-06 20:06:00","2020-08-06"
"862","R009","336","2020-02-10 02:15:00","2020-02-10"
"864","R009","346","2020-04-19 17:36:00","2020-04-19"
"865","R009","347","2020-08-08 09:58:00","2020-08-08"
"866","R009","361","2020-05-23 11:12:00","2020-05-23"
"867","R009","369","2020-06-10 08:10:00","2020-06-10"
"868","R009","385","2020-05-20 18:14:00","2020-05-20"
"869","R009","392","2020-06-07 14:36:00","2020-06-07"
"870","R009","393","2020-06-28 07:45:00","2020-06-28"
"871","R009","455","2020-04-29 23:45:00","2020-04-29"
"872","R009","470","2020-04-23 00:54:00","2020-04-23"
"873","R009","472","2020-06-16 15:45:00","2020-06-16"
"874","R009","478","2020-04-21 17:09:00","2020-04-21"
"875","R009","485","2020-06-22 02:24:00","2020-06-22"
"876","R009","486","2020-06-20 21:02:00","2020-06-20"
"877","R009","486","2020-06-21 02:07:00","2020-06-21"
"878","R009","508","2020-07-11 18:26:00","2020-07-11"
"879","R009","519","2020-01-27 21:49:00","2020-01-27"
"880","R009","522","2020-03-12 03:45:00","2020-03-12"
"881","R009","523","2020-03-05 23:37:00","2020-03-05"
"882","R009","524","2020-08-03 16:48:00","2020-08-03"
"884","R009","549","2020-03-08 17:10:00","2020-03-08"
"885","R009","550","2020-07-15 07:47:00","2020-07-15"
"886","R009","567","2020-04-15 04:47:00","2020-04-15"
"887","R009","577","2020-08-05 02:02:00","2020-08-05"
"888","R009","577","2020-08-05 02:30:00","2020-08-05"
"889","R009","602","2020-03-10 14:01:00","2020-03-10"
"891","R009","616","2020-02-07 01:26:00","2020-02-07"
"892","R009","625","2020-05-27 18:13:00","2020-05-27"
"895","R009","671","2020-07-10 03:10:00","2020-07-10"
"896","R009","683","2020-03-23 08:12:00","2020-03-23"
"897","R009","730","2020-03-16 14:15:00","2020-03-16"
"898","R009","733","2020-03-10 07:55:00","2020-03-10"
"899","R009","741","2020-07-10 12:39:00","2020-07-10"
"900","R009","745","2020-08-05 14:35:00","2020-08-05"
"902","R009","771","2020-03-24 23:40:00","2020-03-24"
"904","R009","843","2020-05-10 12:48:00","2020-05-10"
"905","R009","881","2020-03-11 00:28:00","2020-03-11"
"906","R009","892","2020-04-15 23:20:00","2020-04-15"
"911","R009","917","2020-04-26 18:16:00","2020-04-26"
"912","R009","918","2020-03-23 16:18:00","2020-03-23"
"913","R009","926","2020-06-30 15:09:00","2020-06-30"
"917","R009","992","2020-05-12 02:16:00","2020-05-12"
"918","R010","3","2020-04-18 01:30:00","2020-04-18"
"920","R010","21","2020-04-30 01:56:00","2020-04-30"
"924","R010","41","2020-04-20 01:31:00","2020-04-20"
"925","R010","43","2020-06-25 10:45:00","2020-06-25"
"927","R010","82","2020-07-07 06:03:00","2020-07-07"
"929","R010","89","2020-03-22 13:28:00","2020-03-22"
"930","R010","113","2020-02-05 16:40:00","2020-02-05"
"931","R010","123","2020-03-17 18:18:00","2020-03-17"
"932","R010","135","2020-04-23 18:37:00","2020-04-23"
"933","R010","147","2020-04-19 16:51:00","2020-04-19"
"934","R010","163","2020-05-27 01:01:00","2020-05-27"
"935","R010","168","2020-06-27 20:10:00","2020-06-27"
"936","R010","176","2020-02-25 13:54:00","2020-02-25"
"937","R010","177","2020-03-29 04:33:00","2020-03-29"
"939","R010","193","2020-04-30 13:08:00","2020-04-30"
"940","R010","214","2020-05-15 19:15:00","2020-05-15"
"941","R010","217","2020-03-31 13:18:00","2020-03-31"
"943","R010","231","2020-04-14 09:13:00","2020-04-14"
"944","R010","238","2020-03-03 07:21:00","2020-03-03"
"945","R010","243","2020-05-11 21:07:00","2020-05-11"
"946","R010","249","2020-07-11 15:56:00","2020-07-11"
"947","R010","269","2020-03-29 17:13:00","2020-03-29"
"948","R010","276","2020-07-20 16:02:00","2020-07-20"
"949","R010","284","2020-02-17 14:53:00","2020-02-17"
"950","R010","291","2020-05-27 05:01:00","2020-05-27"
"952","R010","319","2020-02-28 06:48:00","2020-02-28"
"953","R010","326","2020-05-19 22:27:00","2020-05-19"
"954","R010","328","2020-04-22 02:38:00","2020-04-22"
"956","R010","357","2020-03-09 17:14:00","2020-03-09"
"959","R010","393","2020-06-28 07:51:00","2020-06-28"
"960","R010","400","2020-06-29 06:19:00","2020-06-29"
"961","R010","410","2020-02-22 13:54:00","2020-02-22"
"962","R010","411","2020-04-13 01:32:00","2020-04-13"
"963","R010","412","2020-03-22 16:56:00","2020-03-22"
"964","R010","428","2020-03-21 11:31:00","2020-03-21"
"965","R010","441","2020-05-10 19:42:00","2020-05-10"
"966","R010","456","2020-03-13 01:27:00","2020-03-13"
"967","R010","459","2020-04-02 23:56:00","2020-04-02"
"971","R010","490","2020-07-13 00:55:00","2020-07-13"
"972","R010","494","2020-06-16 09:55:00","2020-06-16"
"975","R010","517","2020-06-25 08:23:00","2020-06-25"
"976","R010","518","2020-02-01 08:57:00","2020-02-01"
"977","R010","526","2020-05-24 12:02:00","2020-05-24"
"978","R010","536","2020-06-08 15:47:00","2020-06-08"
"979","R010","543","2020-02-03 07:45:00","2020-02-03"
"980","R010","549","2020-03-08 15:39:00","2020-03-08"
"981","R010","567","2020-04-15 06:27:00","2020-04-15"
"982","R010","597","2020-04-06 00:14:00","2020-04-06"
"984","R010","604","2020-01-29 13:09:00","2020-01-29"
"985","R010","647","2020-04-08 05:03:00","2020-04-08"
"986","R010","650","2020-04-30 00:52:00","2020-04-30"
"987","R010","698","2020-05-30 20:20:00","2020-05-30"
"988","R010","709","2020-07-28 03:20:00","2020-07-28"
"989","R010","712","2020-07-28 10:15:00","2020-07-28"
"990","R010","727","2020-05-01 18:06:00","2020-05-01"
"991","R010","731","2020-06-21 01:31:00","2020-06-21"
"993","R010","769","2020-07-03 22:34:00","2020-07-03"
"994","R010","784","2020-07-15 04:36:00","2020-07-15"
"995","R010","787","2020-04-16 00:04:00","2020-04-16"
"996","R010","804","2020-02-02 03:31:00","2020-02-02"
"997","R010","828","2020-06-12 15:04:00","2020-06-12"
"1000","R010","850","2020-06-01 09:34:00","2020-06-01"
"1003","R010","867","2020-06-08 15:38:00","2020-06-08"
"1005","R010","877","2020-03-29 01:12:00","2020-03-29"
"1006","R010","901","2020-02-17 01:20:00","2020-02-17"
"1008","R010","920","2020-06-05 19:55:00","2020-06-05"
"1009","R010","924","2020-05-22 21:31:00","2020-05-22"
"1010","R010","926","2020-07-01 08:42:00","2020-07-01"
"1011","R010","935","2020-04-23 23:35:00","2020-04-23"
"1012","R010","936","2020-08-06 06:27:00","2020-08-06"
"1013","R010","937","2020-02-09 00:42:00","2020-02-09"
"1014","R010","945","2020-03-03 20:24:00","2020-03-03"
"1015","R010","948","2020-03-10 12:15:00","2020-03-10"
"1016","R010","949","2020-03-07 14:11:00","2020-03-07"
"1017","R010","964","2020-04-15 15:13:00","2020-04-15"
"1018","R010","972","2020-03-19 04:42:00","2020-03-19"
"1019","R010","976","2020-06-17 16:18:00","2020-06-17"
"1020","R010","979","2020-05-16 17:30:00","2020-05-16"
"1021","R010","980","2020-04-30 01:59:00","2020-04-30"
"1023","R010","992","2020-05-12 10:02:00","2020-05-12"
"1025","R011","9","2020-02-05 14:29:00","2020-02-05"
"1027","R011","22","2020-05-28 04:32:00","2020-05-28"
"1029","R011","27","2020-06-22 04:28:00","2020-06-22"
"1030","R011","43","2020-06-25 09:38:00","2020-06-25"
"1031","R011","62","2020-05-04 01:47:00","2020-05-04"
"1033","R011","77","2020-03-19 18:50:00","2020-03-19"
"1034","R011","81","2020-02-09 02:40:00","2020-02-09"
"1035","R011","104","2020-01-23 09:06:00","2020-01-23"
"1037","R011","116","2020-07-13 17:52:00","2020-07-13"
"1038","R011","132","2020-06-15 14:35:00","2020-06-15"
"1039","R011","137","2020-03-22 12:50:00","2020-03-22"
"1041","R011","160","2020-02-12 03:21:00","2020-02-12"
"1042","R011","164","2020-03-05 13:43:00","2020-03-05"
"1043","R011","176","2020-02-26 08:20:00","2020-02-26"
"1045","R011","184","2020-07-16 19:03:00","2020-07-16"
"1047","R011","199","2020-03-11 06:50:00","2020-03-11"
"1049","R011","234","2020-01-29 17:25:00","2020-01-29"
"1053","R011","304","2020-03-16 05:41:00","2020-03-16"
"1055","R011","332","2020-02-27 21:51:00","2020-02-27"
"1058","R011","400","2020-06-28 18:05:00","2020-06-28"
"1059","R011","403","2020-04-05 08:15:00","2020-04-05"
"1061","R011","428","2020-03-21 09:05:00","2020-03-21"
"1063","R011","447","2020-08-12 20:45:00","2020-08-12"
"1064","R011","454","2020-02-17 19:17:00","2020-02-17"
"1065","R011","457","2020-06-30 15:37:00","2020-06-30"
"1066","R011","463","2020-01-29 19:21:00","2020-01-29"
"1067","R011","483","2020-04-16 09:31:00","2020-04-16"
"1069","R011","525","2020-05-06 11:58:00","2020-05-06"
"1070","R011","530","2020-06-14 11:07:00","2020-06-14"
"1071","R011","574","2020-07-25 09:02:00","2020-07-25"
"1072","R011","580","2020-08-12 09:50:00","2020-08-12"
"1073","R011","629","2020-03-18 15:19:00","2020-03-18"
"1074","R011","632","2020-05-10 08:30:00","2020-05-10"
"1075","R011","640","2020-05-09 12:20:00","2020-05-09"
"1076","R011","645","2020-08-03 12:33:00","2020-08-03"
"1077","R011","647","2020-04-08 02:56:00","2020-04-08"
"1078","R011","659","2020-03-25 08:05:00","2020-03-25"
"1080","R011","747","2020-06-22 20:49:00","2020-06-22"
"1081","R011","768","2020-03-28 05:01:00","2020-03-28"
"1084","R011","804","2020-02-02 04:00:00","2020-02-02"
"1085","R011","820","2020-04-06 19:20:00","2020-04-06"
"1086","R011","836","2020-08-02 04:20:00","2020-08-02"
"1087","R011","845","2020-06-29 17:52:00","2020-06-29"
"1088","R011","845","2020-06-30 14:26:00","2020-06-30"
"1090","R011","877","2020-03-28 16:03:00","2020-03-28"
"1091","R011","888","2020-06-19 05:06:00","2020-06-19"
"1092","R011","912","2020-07-25 07:58:00","2020-07-25"
"1093","R011","913","2020-02-13 15:49:00","2020-02-13"
"1094","R011","934","2020-03-19 10:42:00","2020-03-19"
"1095","R012","19","2020-05-10 05:06:00","2020-05-10"
"1097","R012","41","2020-04-20 10:23:00","2020-04-20"
"1098","R012","46","2020-03-04 22:47:00","2020-03-04"
"1100","R012","60","2020-06-02 14:46:00","2020-06-02"
"1101","R012","119","2020-06-03 18:31:00","2020-06-03"
"1102","R012","122","2020-06-19 21:27:00","2020-06-19"
"1103","R012","124","2020-07-09 14:49:00","2020-07-09"
"1105","R012","133","2020-05-16 09:19:00","2020-05-16"
"1106","R012","142","2020-07-22 15:41:00","2020-07-22"
"1108","R012","158","2020-06-23 15:13:00","2020-06-23"
"1109","R012","161","2020-03-23 12:29:00","2020-03-23"
"1111","R012","180","2020-07-07 16:59:00","2020-07-07"
"1112","R012","193","2020-04-30 13:36:00","2020-04-30"
"1114","R012","220","2020-02-09 10:00:00","2020-02-09"
"1116","R012","250","2020-06-23 17:05:00","2020-06-23"
"1117","R012","254","2020-05-14 23:56:00","2020-05-14"
"1119","R012","275","2020-05-04 21:53:00","2020-05-04"
"1120","R012","277","2020-06-25 20:05:00","2020-06-25"
"1121","R012","279","2020-02-12 11:09:00","2020-02-12"
"1122","R012","284","2020-02-18 00:21:00","2020-02-18"
"1125","R012","316","2020-03-17 14:10:00","2020-03-17"
"1127","R012","321","2020-08-06 16:53:00","2020-08-06"
"1128","R012","357","2020-03-10 12:52:00","2020-03-10"
"1130","R012","398","2020-02-11 10:00:00","2020-02-11"
"1131","R012","398","2020-02-11 12:39:00","2020-02-11"
"1132","R012","412","2020-03-22 19:07:00","2020-03-22"
"1133","R012","424","2020-04-25 06:27:00","2020-04-25"
"1134","R012","435","2020-07-11 03:21:00","2020-07-11"
"1136","R012","443","2020-04-02 12:48:00","2020-04-02"
"1138","R012","482","2020-07-07 07:56:00","2020-07-07"
"1139","R012","494","2020-06-16 02:53:00","2020-06-16"
"1140","R012","497","2020-02-28 05:57:00","2020-02-28"
"1141","R012","503","2020-04-12 15:20:00","2020-04-12"
"1142","R012","506","2020-03-26 18:37:00","2020-03-26"
"1144","R012","522","2020-03-12 04:02:00","2020-03-12"
"1145","R012","523","2020-03-06 05:21:00","2020-03-06"
"1146","R012","535","2020-05-02 01:23:00","2020-05-02"
"1147","R012","542","2020-07-15 14:35:00","2020-07-15"
"1148","R012","570","2020-04-12 09:54:00","2020-04-12"
"1149","R012","574","2020-07-25 05:16:00","2020-07-25"
"1151","R012","626","2020-02-28 09:02:00","2020-02-28"
"1152","R012","639","2020-03-13 22:21:00","2020-03-13"
"1155","R012","662","2020-04-01 14:03:00","2020-04-01"
"1156","R012","664","2020-07-02 21:54:00","2020-07-02"
"1157","R012","679","2020-05-21 06:41:00","2020-05-21"
"1158","R012","697","2020-05-03 19:48:00","2020-05-03"
"1159","R012","698","2020-05-31 08:22:00","2020-05-31"
"1160","R012","745","2020-08-06 11:21:00","2020-08-06"
"1161","R012","752","2020-03-21 15:50:00","2020-03-21"
"1162","R012","758","2020-07-29 11:55:00","2020-07-29"
"1169","R012","832","2020-03-10 21:06:00","2020-03-10"
"1170","R012","840","2020-01-29 08:15:00","2020-01-29"
"1171","R012","843","2020-05-10 09:05:00","2020-05-10"
"1172","R012","845","2020-06-30 02:35:00","2020-06-30"
"1173","R012","876","2020-06-03 02:46:00","2020-06-03"
"1174","R012","877","2020-03-29 08:49:00","2020-03-29"
"1175","R012","885","2020-06-25 05:02:00","2020-06-25"
"1177","R012","901","2020-02-16 18:57:00","2020-02-16"
"1178","R012","913","2020-02-13 16:56:00","2020-02-13"
"1179","R012","919","2020-06-29 04:20:00","2020-06-29"
"1180","R012","919","2020-06-29 10:28:00","2020-06-29"
"1181","R012","925","2020-04-06 14:28:00","2020-04-06"
"1182","R012","939","2020-08-08 14:54:00","2020-08-08"
"1185","R012","946","2020-08-12 07:41:00","2020-08-12"
"1187","R012","987","2020-04-06 17:05:00","2020-04-06"
"1189","R013","12","2020-04-28 01:45:00","2020-04-28"
"1191","R013","24","2020-02-11 11:36:00","2020-02-11"
"1192","R013","43","2020-06-25 12:24:00","2020-06-25"
"1195","R013","58","2020-07-05 20:39:00","2020-07-05"
"1196","R013","64","2020-03-31 19:02:00","2020-03-31"
"1197","R013","64","2020-03-31 20:31:00","2020-03-31"
"1198","R013","75","2020-06-15 12:29:00","2020-06-15"
"1199","R013","102","2020-02-04 09:24:00","2020-02-04"
"1200","R013","117","2020-06-30 09:57:00","2020-06-30"
"1201","R013","133","2020-05-16 00:58:00","2020-05-16"
"1207","R013","157","2020-03-05 22:39:00","2020-03-05"
"1210","R013","184","2020-07-17 13:50:00","2020-07-17"
"1211","R013","192","2020-02-14 14:05:00","2020-02-14"
"1212","R013","207","2020-06-20 12:20:00","2020-06-20"
"1215","R013","254","2020-05-14 16:29:00","2020-05-14"
"1217","R013","283","2020-05-27 10:39:00","2020-05-27"
"1218","R013","294","2020-04-06 13:21:00","2020-04-06"
"1219","R013","299","2020-02-18 07:32:00","2020-02-18"
"1221","R013","313","2020-01-28 12:17:00","2020-01-28"
"1222","R013","318","2020-06-07 17:41:00","2020-06-07"
"1223","R013","351","2020-06-15 05:31:00","2020-06-15"
"1224","R013","361","2020-05-23 03:14:00","2020-05-23"
"1226","R013","380","2020-04-14 03:36:00","2020-04-14"
"1227","R013","385","2020-05-21 04:48:00","2020-05-21"
"1228","R013","396","2020-03-25 18:48:00","2020-03-25"
"1229","R013","422","2020-03-05 03:52:00","2020-03-05"
"1230","R013","423","2020-06-01 17:53:00","2020-06-01"
"1232","R013","442","2020-04-13 00:49:00","2020-04-13"
"1234","R013","462","2020-06-24 05:55:00","2020-06-24"
"1235","R013","486","2020-06-21 12:58:00","2020-06-21"
"1237","R013","501","2020-08-08 10:26:00","2020-08-08"
"1239","R013","522","2020-03-11 21:06:00","2020-03-11"
"1242","R013","551","2020-05-25 21:07:00","2020-05-25"
"1243","R013","556","2020-08-10 00:23:00","2020-08-10"
"1245","R013","588","2020-02-23 15:47:00","2020-02-23"
"1246","R013","604","2020-01-28 23:00:00","2020-01-28"
"1247","R013","621","2020-04-29 17:23:00","2020-04-29"
"1248","R013","632","2020-05-09 23:55:00","2020-05-09"
"1249","R013","639","2020-03-13 22:53:00","2020-03-13"
"1250","R013","645","2020-08-03 10:33:00","2020-08-03"
"1252","R013","654","2020-04-30 02:55:00","2020-04-30"
"1253","R013","672","2020-04-26 18:37:00","2020-04-26"
"1254","R013","672","2020-04-26 19:12:00","2020-04-26"
"1256","R013","721","2020-06-23 18:27:00","2020-06-23"
"1257","R013","735","2020-04-15 19:40:00","2020-04-15"
"1260","R013","813","2020-04-18 13:13:00","2020-04-18"
"1261","R013","821","2020-02-09 06:56:00","2020-02-09"
"1262","R013","822","2020-05-18 18:03:00","2020-05-18"
"1263","R013","826","2020-02-06 16:12:00","2020-02-06"
"1265","R013","847","2020-05-30 14:47:00","2020-05-30"
"1268","R013","870","2020-07-03 21:18:00","2020-07-03"
"1269","R013","884","2020-02-14 01:42:00","2020-02-14"
"1270","R013","888","2020-06-18 20:30:00","2020-06-18"
"1271","R013","892","2020-04-16 04:11:00","2020-04-16"
"1272","R013","893","2020-03-20 23:51:00","2020-03-20"
"1274","R013","907","2020-08-02 13:45:00","2020-08-02"
"1276","R013","914","2020-05-01 14:47:00","2020-05-01"
"1277","R013","923","2020-07-31 11:47:00","2020-07-31"
"1278","R013","942","2020-05-30 11:22:00","2020-05-30"
"1279","R013","952","2020-07-19 05:01:00","2020-07-19"
"1282","R013","976","2020-06-18 06:01:00","2020-06-18"
"1285","R013","990","2020-02-10 17:45:00","2020-02-10"
"1286","R014","24","2020-02-10 17:25:00","2020-02-10"
"1288","R014","48","2020-03-09 19:41:00","2020-03-09"
"1291","R014","90","2020-07-21 05:48:00","2020-07-21"
"1293","R014","129","2020-04-08 12:03:00","2020-04-08"
"1295","R014","151","2020-05-23 08:29:00","2020-05-23"
"1297","R014","170","2020-05-24 09:26:00","2020-05-24"
"1298","R014","178","2020-07-13 22:46:00","2020-07-13"
"1299","R014","180","2020-07-08 09:06:00","2020-07-08"
"1300","R014","191","2020-06-02 10:11:00","2020-06-02"
"1301","R014","192","2020-02-15 08:23:00","2020-02-15"
"1303","R014","220","2020-02-09 09:48:00","2020-02-09"
"1304","R014","233","2020-02-13 00:18:00","2020-02-13"
"1305","R014","237","2020-05-22 13:15:00","2020-05-22"
"1306","R014","246","2020-02-01 19:09:00","2020-02-01"
"1309","R014","297","2020-05-16 05:53:00","2020-05-16"
"1310","R014","298","2020-06-10 15:54:00","2020-06-10"
"1311","R014","298","2020-06-10 21:33:00","2020-06-10"
"1313","R014","319","2020-02-27 16:41:00","2020-02-27"
"1314","R014","329","2020-03-26 22:37:00","2020-03-26"
"1315","R014","350","2020-04-23 13:34:00","2020-04-23"
"1321","R014","416","2020-04-28 15:10:00","2020-04-28"
"1322","R014","429","2020-07-08 01:31:00","2020-07-08"
"1323","R014","432","2020-06-18 08:38:00","2020-06-18"
"1324","R014","434","2020-05-20 12:18:00","2020-05-20"
"1325","R014","440","2020-03-20 18:28:00","2020-03-20"
"1326","R014","452","2020-07-20 20:49:00","2020-07-20"
"1327","R014","464","2020-03-04 07:15:00","2020-03-04"
"1328","R014","481","2020-07-01 18:29:00","2020-07-01"
"1329","R014","494","2020-06-15 18:15:00","2020-06-15"
"1331","R014","530","2020-06-14 08:32:00","2020-06-14"
"1332","R014","539","2020-03-09 09:57:00","2020-03-09"
"1333","R014","601","2020-06-03 12:28:00","2020-06-03"
"1334","R014","608","2020-05-30 03:16:00","2020-05-30"
"1340","R014","687","2020-07-09 21:46:00","2020-07-09"
"1341","R014","705","2020-05-05 10:13:00","2020-05-05"
"1342","R014","715","2020-02-02 21:46:00","2020-02-02"
"1343","R014","717","2020-03-29 03:08:00","2020-03-29"
"1344","R014","730","2020-03-15 18:58:00","2020-03-15"
